,dato_tid,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Lufttrykk
1900,2023-03-21 04:00:00,0.0,2.733333333333333,117.5,1.7,1003.2833333333333
1901,2023-03-21 05:00:00,0.0,3.5666666666666664,131.83333333333334,2.533333333333333,1002.5666666666666
1902,2023-03-21 06:00:00,0.0,4.133333333333334,141.33333333333334,2.8166666666666664,1002.0666666666666
1903,2023-03-21 07:00:00,0.0,4.7,142.83333333333334,1.7000000000000002,1001.7666666666668
1904,2023-03-21 08:00:00,0.0,5.45,196.66666666666666,0.65,1001.2333333333332
1905,2023-03-21 09:00:00,0.0,5.75,148.16666666666666,2.783333333333333,1000.4166666666666
1906,2023-03-21 10:00:00,0.0,5.766666666666667,139.33333333333334,3.983333333333333,999.6666666666666
1907,2023-03-21 11:00:00,0.0,5.833333333333333,143.33333333333334,4.233333333333333,998.75
1908,2023-03-21 12:00:00,0.0,4.6499999999999995,136.16666666666666,3.85,998.0833333333334
1909,2023-03-21 13:00:00,0.0,5.133333333333334,148.5,2.1666666666666665,996.7166666666667
1910,2023-03-21 14:00:00,0.0,5.779999999999999,144.8,3.2600000000000002,995.14
1911,2023-03-21 15:00:00,0.0,6.416666666666667,144.16666666666666,2.316666666666667,993.6333333333333
1912,2023-03-21 16:00:00,0.0,7.0,143.0,3.0833333333333335,992.4499999999999
1913,2023-03-21 17:00:00,0.0,7.1000000000000005,149.5,2.6666666666666665,991.9333333333334
1914,2023-03-21 18:00:00,0.0,6.583333333333333,128.66666666666666,2.4833333333333334,991.7166666666667
1915,2023-03-21 19:00:00,0.0,6.3500000000000005,149.0,4.533333333333333,991.3333333333334
1916,2023-03-21 20:00:00,0.0,6.0,147.5,5.116666666666667,991.0666666666666
1917,2023-03-21 21:00:00,0.0,6.0,145.5,4.416666666666667,990.6333333333333
1918,2023-03-21 22:00:00,0.0,6.2,147.66666666666666,4.6000000000000005,990.1
1919,2023-03-21 23:00:00,0.0,6.116666666666666,145.0,4.733333333333333,989.7166666666667
1920,2023-03-22 00:00:00,0.0,5.900000000000001,140.33333333333334,3.9166666666666665,989.25
1921,2023-03-22 01:00:00,0.0,5.866666666666667,140.5,3.516666666666667,988.5666666666666
1922,2023-03-22 02:00:00,0.0,6.533333333333334,137.66666666666666,3.8333333333333335,987.5833333333334
1923,2023-03-22 03:00:00,0.0,6.9799999999999995,150.4,4.12,986.6
1924,2023-03-22 04:00:00,0.0,7.383333333333333,155.5,4.3500000000000005,985.6166666666667
1925,2023-03-22 05:00:00,0.0,7.566666666666666,159.66666666666666,3.733333333333333,984.8000000000001
1926,2023-03-22 06:00:00,0.0,7.3500000000000005,154.16666666666666,4.0,984.1
1927,2023-03-22 07:00:00,0.0,7.3999999999999995,157.33333333333334,4.466666666666666,983.0666666666666
1928,2023-03-22 08:00:00,0.0,7.82,147.8,4.5200000000000005,982.04
1929,2023-03-22 09:00:00,0.0,7.8500000000000005,137.16666666666666,5.0,980.8000000000001
1930,2023-03-22 10:00:00,0.0,7.58,135.0,6.1,979.68
1931,2023-03-22 11:00:00,0.0,7.066666666666666,136.5,7.016666666666667,978.5
1932,2023-03-22 12:00:00,0.0,7.05,136.5,8.583333333333334,977.5500000000001
1933,2023-03-22 13:00:00,0.0,6.766666666666667,146.33333333333334,5.6000000000000005,978.1999999999999
1934,2023-03-22 14:00:00,0.0,7.116666666666667,157.0,5.033333333333333,978.8166666666666
1935,2023-03-22 15:00:00,0.0,7.383333333333333,151.33333333333334,7.25,979.4666666666666
1936,2023-03-22 16:00:00,0.0,7.2,149.2,7.140000000000001,979.76
1937,2023-03-22 17:00:00,0.0,7.05,142.66666666666666,5.433333333333334,979.9666666666667
1938,2023-03-22 18:00:00,0.0,6.833333333333333,141.16666666666666,5.3999999999999995,979.7833333333333
1939,2023-03-22 19:00:00,0.0,6.233333333333333,148.16666666666666,6.316666666666666,979.8166666666666
1940,2023-03-22 20:00:00,0.0,5.816666666666666,136.0,5.866666666666667,980.0833333333334
1941,2023-03-22 21:00:00,0.0,5.8500000000000005,125.5,5.116666666666666,980.4666666666667
1942,2023-03-22 22:00:00,0.0,5.716666666666666,127.5,4.766666666666667,980.8666666666667
1943,2023-03-22 23:00:00,0.0,6.8500000000000005,132.16666666666666,6.383333333333333,980.9666666666667
1944,2023-03-23 00:00:00,0.0,7.0,140.33333333333334,5.633333333333333,981.3666666666667
1945,2023-03-23 01:00:00,0.0,7.040000000000001,153.6,4.4399999999999995,981.5
1946,2023-03-23 02:00:00,0.0,7.016666666666667,155.83333333333334,5.05,981.4
1947,2023-03-23 03:00:00,0.0,6.8999999999999995,149.5,4.083333333333333,981.0833333333334
1948,2023-03-23 04:00:00,0.0,6.533333333333334,157.16666666666666,3.716666666666667,980.6999999999999
1949,2023-03-23 05:00:00,0.0,6.566666666666666,156.0,3.5500000000000003,980.35
1950,2023-03-23 06:00:00,0.0,6.616666666666666,149.0,3.8333333333333335,979.75
1951,2023-03-23 07:00:00,0.0,7.06,141.6,3.2399999999999998,979.26
1952,2023-03-23 08:00:00,0.0,7.466666666666666,123.83333333333333,2.3333333333333335,978.9833333333332
1953,2023-03-23 09:00:00,0.0,8.366666666666667,108.33333333333333,2.033333333333333,978.65
1954,2023-03-23 10:00:00,0.0,8.116666666666667,135.33333333333334,1.6833333333333333,978.4666666666667
1955,2023-03-23 11:00:00,0.0,7.3,134.16666666666666,2.466666666666667,978.3333333333334
1956,2023-03-23 12:00:00,0.0,6.516666666666667,153.0,4.983333333333333,978.65
1957,2023-03-23 13:00:00,0.0,5.8,151.16666666666666,5.266666666666667,978.8833333333333
1958,2023-03-23 14:00:00,0.0,6.25,144.33333333333334,4.3,979.1999999999999
1959,2023-03-23 15:00:00,0.0,6.233333333333333,148.0,5.416666666666667,979.5333333333333
1960,2023-03-23 16:00:00,0.0,6.416666666666667,151.0,4.933333333333334,979.8666666666667
1961,2023-03-23 17:00:00,0.0,6.266666666666667,149.16666666666666,5.316666666666666,980.15
1962,2023-03-23 18:00:00,0.0,6.066666666666666,145.0,5.516666666666667,980.2666666666668
1963,2023-03-23 19:00:00,0.0,6.1,150.8,5.62,980.6200000000001
1964,2023-03-23 20:00:00,0.0,5.8999999999999995,144.83333333333334,4.966666666666667,980.85
1965,2023-03-23 21:00:00,0.0,6.316666666666666,147.83333333333334,6.066666666666666,980.8333333333334
1966,2023-03-23 22:00:00,0.0,6.383333333333333,148.16666666666666,5.45,981.3666666666667
1967,2023-03-23 23:00:00,0.0,6.483333333333333,151.5,6.1000000000000005,981.8666666666667
1968,2023-03-24 00:00:00,0.0,6.483333333333333,153.66666666666666,5.683333333333334,982.1333333333333
1969,2023-03-24 01:00:00,0.0,6.416666666666667,153.33333333333334,3.8166666666666664,982.2000000000002
1970,2023-03-24 02:00:00,0.0,6.366666666666667,153.16666666666666,3.516666666666667,982.0333333333333
1971,2023-03-24 03:00:00,0.0,6.05,150.66666666666666,2.0,981.6166666666667
1972,2023-03-24 04:00:00,0.0,5.900000000000001,154.66666666666666,1.5833333333333333,981.1333333333333
1973,2023-03-24 05:00:00,0.0,6.1000000000000005,160.83333333333334,2.566666666666667,980.6666666666666
1974,2023-03-24 06:00:00,0.0,6.05,136.83333333333334,2.533333333333333,980.1833333333334
1975,2023-03-24 07:00:00,0.0,7.016666666666667,151.5,0.7333333333333334,979.8666666666667
1976,2023-03-24 08:00:00,0.0,6.366666666666667,165.33333333333334,1.8999999999999997,979.9
1977,2023-03-24 09:00:00,0.0,6.266666666666667,132.0,2.9499999999999997,979.75
1978,2023-03-24 10:00:00,0.0,6.866666666666667,173.33333333333334,1.5333333333333332,979.3666666666667
1979,2023-03-24 11:00:00,0.0,7.116666666666667,241.0,1.5333333333333332,979.1
1980,2023-03-24 12:00:00,0.0,7.283333333333334,307.3333333333333,2.3000000000000003,979.1
1981,2023-03-24 13:00:00,0.0,7.366666666666667,305.1666666666667,2.733333333333333,979.0833333333334
1982,2023-03-24 14:00:00,0.0,7.733333333333333,295.0,1.9666666666666666,978.9666666666667
1983,2023-03-24 15:00:00,0.0,7.816666666666666,309.5,1.6500000000000001,979.0
1984,2023-03-24 16:00:00,0.0,7.783333333333334,314.6666666666667,1.8166666666666667,979.0500000000001
1985,2023-03-24 17:00:00,0.0,6.483333333333333,312.0,2.15,979.5833333333334
1986,2023-03-24 18:00:00,0.0,6.183333333333334,289.3333333333333,1.5999999999999999,979.9666666666667
1987,2023-03-24 19:00:00,0.0,5.983333333333333,296.0,1.8,980.2333333333332
1988,2023-03-24 20:00:00,0.0,5.720000000000001,318.6,2.3,980.3399999999999
1989,2023-03-24 21:00:00,0.0,5.116666666666666,321.0,2.1333333333333333,980.5
1990,2023-03-24 22:00:00,0.0,4.716666666666667,184.5,1.1500000000000001,980.6666666666666
1991,2023-03-24 23:00:00,0.0,4.616666666666666,207.5,0.48333333333333334,980.6666666666666
1992,2023-03-25 00:00:00,0.0,4.683333333333334,129.5,0.8166666666666668,980.7000000000002
1993,2023-03-25 01:00:00,0.0,4.716666666666667,268.8333333333333,0.8666666666666667,980.7833333333333
